query_date,query_route_no,query_route_id,opr_ymd,ride_ctpv_cd,goff_ctpv_cd,clcln_bzmn_id,vr_card_no,card_se_cd,clcln_bzmn_trfc_mns_cd,rte_id,ride_dt,ride_sttn_id,goff_dt,goff_sttn_id,trnf_cnt,users_type_cd,utztn_nope,utztn_dstnc,brdg_hr,msv_intrpl_yn
20251123,M7731,41016902,20251123,41,11,08,41_10007046,2,570,41016902,20251123120352,4177448,20251123123225,4111588,0,01,1,22120,1713,N
20251123,M7731,41016902,20251123,41,11,08,41_10007046,2,570,41016902,20251123163713,4177448,20251123170504,4111588,0,01,1,22120,1671,N
20251123,M7731,41016902,20251123,41,11,08,41_10013774,1,570,41016902,20251123201744,4177637,20251123211537,4111588,0,01,1,25830,3473,N
20251123,M7731,41016902,20251123,41,11,08,41_10020981,2,570,41016902,20251123203607,4177637,20251123211319,4111588,0,01,1,25830,2232,N
20251123,M7731,41016902,20251123,41,11,08,41_10071688,2,570,41016902,20251123201019,4177532,20251123204000,4111588,0,01,1,22980,1781,N
20251123,M7731,41016902,20251123,41,11,08,41_10078392,2,570,41016902,20251123150434,4177448,20251123153305,4116130,0,01,1,24380,1711,N
20251123,M7731,41016902,20251123,41,11,08,41_10078392,2,570,41016902,20251123163707,4177448,20251123170504,4116130,0,01,1,24380,1677,N
20251123,M7731,41016902,20251123,41,11,08,41_10094792,1,570,41016902,20251123114033,4106836,20251123121053,4116126,1,01,1,25350,1820,N
20251123,M7731,41016902,20251123,41,11,08,41_10141286,2,570,41016902,20251123104331,4177448,20251123112847,4116126,0,01,1,23140,2716,N
20251123,M7731,41016902,20251123,41,11,08,41_10147714,2,570,41016902,20251123144012,4106836,20251123150610,4111588,1,01,1,24330,1558,N
20251123,M7731,41016902,20251123,41,41,08,41_10176927,2,570,41016902,20251123075224,4177637,20251123080136,4177448,0,01,1,3710,552,N
20251123,M7731,41016902,20251123,41,11,08,41_10203109,2,570,41016902,20251123233101,4177637,20251123235221,4116126,0,01,1,26850,1280,N
20251123,M7731,41016902,20251123,41,11,08,41_10206011,2,570,41016902,20251123140721,4177448,20251123142649,4111588,0,01,1,22120,1168,N
20251123,M7731,41016902,20251123,41,11,08,41_10249924,2,570,41016902,20251123214545,4107446,20251123221130,4111588,0,01,1,27870,1545,N
20251123,M7731,41016902,20251123,41,11,08,41_10264972,2,570,41016902,20251123141134,4177448,20251123143640,4116130,0,01,1,24380,1506,N
20251123,M7731,41016902,20251123,41,11,08,41_10265147,2,570,41016902,20251123213333,4177448,20251123221134,4111588,0,01,1,22120,2281,N
20251123,M7731,41016902,20251123,41,11,08,41_10281252,1,570,41016902,20251123140920,4177448,20251123143426,4116126,0,01,1,23140,1506,N
20251123,M7731,41016902,20251123,41,11,08,41_10286765,2,570,41016902,20251123140721,4177448,20251123143227,4116130,0,01,1,24380,1506,N
20251123,M7731,41016902,20251123,41,11,08,41_10333395,2,570,41016902,20251123141703,4177532,20251123144921,4111588,0,01,1,22980,1938,N
20251123,M7731,41016902,20251123,41,11,08,41_10333560,2,570,41016902,20251123173336,4106836,20251123180205,4111588,0,01,1,24330,1709,N
20251123,M7731,41016902,20251123,41,11,08,41_10360103,1,570,41016902,20251123080000,4177448,20251123084035,4111598,0,01,1,25410,2435,N
20251123,M7731,41016902,20251123,41,11,08,41_10377946,2,570,41016902,20251123182514,4177532,20251123190344,4111588,0,01,1,22980,2310,N
20251123,M7731,41016902,20251123,41,11,08,41_10388291,2,570,41016902,20251123075006,4110935,20251123083156,4111588,0,01,1,28710,2510,N
20251123,M7731,41016902,20251123,41,11,08,41_10396861,2,570,41016902,20251123203239,4177448,20251123205542,4111588,0,01,1,22120,1383,N
20251123,M7731,41016902,20251123,41,11,08,41_10399389,2,570,41016902,20251123211358,4106836,20251123214857,4111588,1,01,1,24330,2099,N
20251123,M7731,41016902,20251123,41,11,08,41_10441325,2,570,41016902,20251123160653,4177448,20251123165052,4111588,0,01,1,22120,2639,N
20251123,M7731,41016902,20251123,41,11,08,41_10449147,2,570,41016902,20251123080421,4106836,20251123085312,4111588,0,01,1,24330,2931,N
20251123,M7731,41016902,20251123,41,11,08,41_10533222,2,570,41016902,20251123193623,4177532,20251123200900,4111588,0,01,1,22980,1957,N
20251123,M7731,41016902,20251123,41,11,08,41_10539679,1,570,41016902,20251123111259,4106836,20251123115228,4116130,1,01,1,26590,2369,N
20251123,M7731,41016902,20251123,41,11,08,41_10572034,2,570,41016902,20251123203737,4106836,20251123210918,4111588,0,01,1,24330,1901,N
20251123,M7731,41016902,20251123,41,11,08,41_10605313,1,570,41016902,20251123075130,4110935,20251123081613,4111588,0,01,1,28710,1483,N
20251123,M7731,41016902,20251123,41,11,08,41_10619129,2,570,41016902,20251123220108,4106836,20251123223545,4111588,0,01,1,24330,2077,N
20251123,M7731,41016902,20251123,41,11,08,41_1063789,2,570,41016902,20251123155808,4177448,20251123163051,4111588,0,01,1,22120,1963,N
20251123,M7731,41016902,20251123,41,11,08,41_10641311,2,570,41016902,20251123132210,4177532,20251123140315,4111588,0,01,1,22980,2465,N
20251123,M7731,41016902,20251123,41,11,08,41_10642277,2,570,41016902,20251123154209,4177448,20251123161711,4111588,0,01,1,22120,2102,N
20251123,M7731,41016902,20251123,41,41,08,41_10674725,2,570,41016902,20251123164519,4123056,20251123165142,4106837,2,01,1,1940,383,N
20251123,M7731,41016902,20251123,41,11,08,41_10681062,2,570,41016902,20251123124332,4106836,20251123131551,4116126,0,01,1,25350,1939,N
20251123,M7731,41016902,20251123,41,11,08,41_10688458,2,570,41016902,20251123183459,4177532,20251123190850,4111588,0,01,1,22980,2031,N
20251123,M7731,41016902,20251123,41,11,08,41_10691519,1,570,41016902,20251123155733,4177532,20251123163225,4111588,0,01,1,22980,2092,N
20251123,M7731,41016902,20251123,41,11,08,41_10704737,2,570,41016902,20251123222222,4106836,20251123230553,4116126,0,01,1,25350,2611,N
20251123,M7731,41016902,20251123,41,11,08,41_1073019,2,570,41016902,20251123131922,4177532,20251123140923,4111588,0,01,1,22980,3001,N
20251123,M7731,41016902,20251123,41,11,08,41_10746355,2,570,41016902,20251123153012,4177637,20251123160044,4111588,0,01,1,25830,1832,N
20251123,M7731,41016902,20251123,41,11,08,41_10753710,2,570,41016902,20251123184928,4106836,20251123192315,4111588,0,01,1,24330,2027,N
20251123,M7731,41016902,20251123,41,11,08,41_10753710,2,570,41016902,20251123203057,4106836,20251123213113,4111588,0,01,1,24330,3616,N
20251123,M7731,41016902,20251123,41,11,08,41_10760359,1,570,41016902,20251123153341,4106836,20251123162745,4116126,0,01,1,25350,3244,N
20251123,M7731,41016902,20251123,41,11,08,41_10760359,1,570,41016902,20251123182411,4106836,20251123191221,4116126,0,01,1,25350,2890,N
20251123,M7731,41016902,20251123,41,11,08,41_10760359,1,570,41016902,20251123203125,4106836,20251123211417,4116126,0,01,1,25350,2572,N
20251123,M7731,41016902,20251123,41,11,08,41_10760359,1,570,41016902,20251123222448,4106836,20251123231410,4116126,0,01,1,25350,2962,N
20251123,M7731,41016902,20251123,41,11,08,41_10769380,2,570,41016902,20251123082933,4177637,20251123090024,4111588,0,01,1,25830,1851,N
20251123,M7731,41016902,20251123,41,11,08,41_10806966,1,570,41016902,20251123145650,4177532,20251123153516,4116126,0,01,1,24000,2306,N
20251123,M7731,41016902,20251123,41,11,08,41_10806966,1,570,41016902,20251123203626,4177532,20251123210842,4116126,0,01,1,24000,1936,N
20251123,M7731,41016902,20251123,41,11,08,41_10821192,2,570,41016902,20251123101046,4177448,20251123105111,4116126,0,01,1,23140,2425,N
20251123,M7731,41016902,20251123,41,11,08,41_10842947,2,570,41016902,20251123064810,4177448,20251123072556,4116130,0,01,1,24380,2266,N
20251123,M7731,41016902,20251123,41,11,08,41_10842947,2,570,41016902,20251123101046,4177448,20251123104031,4111588,0,01,1,22120,1785,N
20251123,M7731,41016902,20251123,41,11,08,41_10887895,1,570,41016902,20251123145715,4177532,20251123152626,4111588,0,01,1,22980,1751,N
20251123,M7731,41016902,20251123,41,11,08,41_10887895,1,570,41016902,20251123201745,4177532,20251123205632,4111588,0,01,1,22980,2327,N
20251123,M7731,41016902,20251123,41,11,08,41_108889,2,570,41016902,20251123075137,4106836,20251123082622,4111598,0,01,1,27620,2085,N
20251123,M7731,41016902,20251123,41,11,08,41_10918912,2,570,41016902,20251123113449,4106836,20251123120607,4116130,0,01,1,26590,1878,N
